epsilon,m_pm,m_hds,alpha_pm,lambda_pm,alpha_hds,lambda_hds
0.19911303853552656,1,1,256398566.1122376,15122.22062411116,256659069.88510302,15364.805079764517
0.19987888692792258,1,1,254364701.60784149,15067.115458759348,254625183.46622753,15309.713520005076
0.20064768100265307,1,1,252346693.91482416,15012.221783016596,252607153.77425775,15254.833495816709
0.20141943208969451,1,1,250344420.59467077,14957.538787893662,250604858.37035334,15200.164198337563
0.20219415156260201,1,1,248357760.14974847,14903.065667506125,248618175.75655472,15145.704821810721
0.20297185083867683,1,1,246386592.01609334,14848.801619062533,246646985.36856988,15091.454563572328
0.20375254137913459,1,1,244430796.55625272,14794.745842852559,244691167.56861657,15037.412624039762
0.20453623468927418,1,1,242490255.0521813,14740.89754223522,242750603.63831908,14983.578206699847
0.20532294231864726,1,1,240564849.69819295,14687.255923627148,240825175.77165931,14929.950518097108
0.20611267586122861,1,1,238654463.59396556,14633.820196490875,238914767.06798187,14876.528767822072
0.20690544695558688,1,1,236758980.73759946,14580.589573323188,237019261.52505282,14823.312168499613
0.20770126728505608,1,1,234878286.01873007,14527.563269643539,235138544.03217164,14770.29993577735
0.20850014857790794,1,1,233012265.21169123,14474.740503982461,233272500.3633354,14717.491288314073
0.2093021026075243,1,1,231160804.96873412,14422.120497870079,231421017.1704568,14664.885447768245
0.21010714119257168,1,1,229323792.81329292,14369.70247582457,229583981.97663048,14612.481638786467
0.21091527619717404,1,1,227501117.13330886,14317.48566534083,227761283.16945678,14560.279088992127
0.21172651953108856,1,1,225692667.17459983,14265.46929687903,225952809.9944112,14508.277028973962
0.21254088314988093,1,1,223898333.03428257,14213.652603853274,224158452.54826719,14456.474692274722
0.21335837905510144,1,1,222118005.6542463,14162.034822620331,222378101.77256903,14404.871315379876
0.21417901929446206,1,1,220351576.81467462,14110.615192468347,220611649.44715413,14353.466137706348
0.21500281596201379,1,1,218598939.1276184,14059.392955605654,218858988.18372583,14302.258401591303
0.21582978119832499,1,1,216859986.03061685,14008.367357149602,217120011.41947454,14251.247352280981
0.21665992719066027,1,1,215134611.78036809,13957.537645115426,215394613.4107483,14200.432237919566
0.21749326617316012,1,1,213422711.44644797,13906.903070405162,213682689.22677141,14149.812309538092
0.21832981042702121,1,1,211724180.9050771,13856.462886796617,211984134.74341157,14099.386821043416
0.21916957228067718,1,1,210038916.8329356,13806.216350932373,210298846.63699478,14049.155029207213
0.2200125641099811,1,1,208366816.70102397,13756.162722308785,208626722.37816593,13999.116193654976
0.22085879833838667,1,1,206707778.76857421,13706.30126326515,206967660.22580013,13949.269576855177
0.22170828743713214,1,1,205061702.07700399,13656.631238972772,205321559.2209568,13899.614444108331
0.22256104392542386,1,1,203428486.4439193,13607.151917424157,203688319.18088213,13850.150063536184
0.2234170803706208,1,1,201808032.45716184,13557.862569422216,202067840.69305694,13800.875706070919
0.22427640938841975,1,1,200200241.46890298,13508.762468569519,200460025.10929012,13751.790645444409
0.22513904364304127,1,1,198605015.58978224,13459.850891257596,198864774.53985742,13702.894158177498
0.22600499584741629,1,1,197022257.6830911,13411.127116656269,197281991.84768504,13654.18552356934
0.22687427876337349,1,1,195451871.35900101,13362.590426703024,195711580.64257789,13605.664023686773
0.22774690520182736,1,1,193893760.96883565,13314.240106092426,194153445.27549171,13557.32894335373
0.22862288802296699,1,1,192347831.59938765,13266.075442265595,192607490.83284965,13509.179570140694
0.22950224013644541,1,1,190813989.06727818,13218.095725399697,191073623.13090205,13461.215194354201
0.23038497450157072,1,1,189292139.91335854,13170.300248397436,189551748.71012804,13413.435109026328
0.23127110412749571,1,1,187782191.39715859,13122.68830687672,188041774.82968375,13365.838609904349
0.2321606420734105,1,1,186284051.49137306,13075.259199160217,186543609.46188897,13318.424995440284
0.23305360144873474,1,1,184797628.8763932,13028.012226265026,185057161.28675821,13271.193566780586
0.23394999541331091,1,1,183322832.93487835,12980.946691892386,183582339.686573,13224.143627755817
0.23484983717759808,1,1,181859573.74637085,12934.061902417408,182119054.74049622,13177.274484870393
0.23575314000286679,1,1,180407762.08195066,12887.357166878841,180667217.21922708,13130.585447292358
0.23665991720139437,1,1,178967309.3989321,12840.831796968912,179226738.5796974,13084.075826843185
0.23757018213666115,1,1,177538127.83560023,12794.485107023163,177797530.95980862,13037.74493798764
0.2384839482235474,1,1,176120130.20598835,12748.316414010351,176379507.17320871,12991.592097823666
0.23940122892853108,1,1,174713229.99469501,12702.325037522383,174972580.70410949,12945.616626072313
0.24032203776988598,1,1,173317341.35174099,12656.510299764293,173576665.70214373,12899.817845067717
0.24124638831788192,1,1,171932379.08746475,12610.871525544224,172191676.97725999,12854.195079747064
0.24217429419498337,1,1,170558258.6674591,12565.40804226352,170817529.99466014,12808.747657640695
0.24310576907605114,1,1,169194896.20754465,12520.119179906786,169454140.86977187,12763.474908862148
0.24404082668854357,1,1,167842208.46878201,12475.004271032016,168101426.36326191,12718.376166098296
0.24497948081271897,1,1,166500112.85252336,12430.062650760769,166759303.87608665,12673.450764599493
0.24592174528183866,1,1,165168527.39550057,12385.293656768348,165427691.44458088,12628.698042169779
0.24686763398237077,1,1,163847370.76495215,12340.69662927406,164106507.73558429,12584.11733915711
0.24781716085419503,1,1,162536562.25378621,12296.270911031475,162795672.04160482,12539.707998443631
0.24877033989080805,1,1,161236021.77578157,12252.015847318753,161495104.27601975,12495.469365435983
0.24972718513952963,1,1,159945669.86082554,12207.930785928982,160204724.96831283,12451.400788055655
0.25068771070170981,1,1,158665427.65018716,12164.015077160575,158924455.25934842,12407.501616729354
0.2516519307329364,1,1,157395216.89182791,12120.268073807698,157654216.89668187,12363.771204379444
0.25261985944324455,1,1,156134959.93574709,12076.689131150701,156393932.22990432,12320.208906414358
0.2535915110973247,1,1,154884579.72936484,12033.277606946669,155143524.20602649,12276.814080719161
0.25456690001473387,1,1,153643999.81293783,11990.032861419902,153902916.36489415,12233.586087646023
0.25554604057010633,1,1,152413144.31501234,11946.954257252528,152672032.83464101,12190.524290004803
0.25652894719336555,1,1,151191937.94791099,11904.041159575081,151450798.32717547,12147.628053053653
0.2575156343699368,1,1,149980306.00325432,11861.292935957164,150239138.13370228,12104.896744489653
0.25850611664096057,1,1,148778174.34751666,11818.708956398108,149036978.12027866,12062.329734439485
0.25950040860350698,1,1,147585469.4176164,11776.288593317709,147844244.72340393,12019.926395450138
0.2604985249107909,1,1,146402118.21653929,11734.03122154696,146660864.94564337,11977.686102479662
0.26150048027238776,1,1,145228048.30899587,11691.936218318844,145486766.35128549,11935.608232887938
0.26250628945445054,1,1,144063187.81711194,11650.002963259156,144321877.06203243,11893.692166427503
0.26351596727992688,1,1,142907465.41615275,11608.230838377371,143166125.75272399,11851.937285234408
0.26452952862877877,1,1,141760810.33027753,11566.619228057496,142019441.64709258,11810.342973819057
0.26554698843820024,1,1,140623152.3283304,11525.16751904904,140881754.51355362,11768.908619057198
0.26656836170283843,1,1,139494421.71966004,11483.875100457968,139752994.66102579,11727.633610180836
0.26759366347501434,1,1,138374549.34997353,11442.741363737683,138633092.9347842,11686.51733876923
0.26862290886494494,1,1,137263466.59722027,11401.76570268005,137521980.71234486,11645.559198739918
0.26965611304096532,1,1,136161105.36750934,11360.947513406491,136419589.89938176,11604.758586339784
0.27069329122975277,1,1,135067398.09105653,11320.28619435906,135325852.92567381,11564.114900136135
0.27173445871655078,1,1,133982277.71816313,11279.781146291583,134240702.74108401,11523.627541007854
0.27277963084539453,1,1,132905677.71522555,11239.431772260832,133164072.81156857,11483.295912136537
0.27382882301933703,1,1,131837532.06077516,11199.237477617715,132095897.11521712,11443.119418997698
0.2748820507006759,1,1,130777775.24154887,11159.197669998521,131036110.13832317,11403.097469352004
0.27593932941118121,1,1,129726342.2485899,11119.311759316204,129984646.87148473,11363.229473236539
0.2770006747323252,1,1,128683168.5733768,11079.579157751627,128941442.80573362,11323.514842956067
0.27806610230551032,1,1,127648190.20398551,11039.999279744976,127906433.92869715,11283.952993074417
0.27913562783230084,1,1,126621343.62127717,11000.571541987079,126879556.72078636,11244.543340405806
0.28020926707465377,1,1,125602565.79511772,10961.295363410833,125860748.15141514,11205.285304006253
0.28128703585515158,1,1,124591794.18062459,10922.17016518261,124849945.67524742,11166.178305164993
0.282368950057235,1,1,123588966.71444391,10883.195370693766,123847087.22847381,11127.221767395953
0.28345502562543723,1,1,122594021.81105478,10844.370405552107,122852111.22511645,11088.415116429242
0.28454527856561895,1,1,121606898.35910273,10805.694697573446,121864956.55336195,11049.757780202672
0.28563972494520418,1,1,120627535.71776085,10767.167676773151,120885562.57192288,11011.249188853326
0.28673838089341697,1,1,119655873.71311904,10728.788775357762,119913869.10642684,10972.888774709148
0.28784126260151938,1,1,118691852.6346007,10690.557427716614,118949816.44583306,10934.675972280562
0.28894838632304948,1,1,117735413.23140715,10652.473070413502,117993345.33887723,10896.610218252143
0.29005976837406222,1,1,116786496.70898855,10614.535142178351,117044396.99054176,10858.690951474264
0.29117542513336814,1,1,115845044.72554341,10576.743083898999,116102913.05855587,10820.917612954878
0.29229537304277581,1,1,114910999.38854328,10539.096338612908,115168835.64991997,10783.289645851228
0.29341962860733406,1,1,113984303.25128482,10501.594351498976,114242107.31745774,10745.806495461631
0.29454820839557494,1,1,113064899.30946824,10464.236569869348,113322671.05639471,10708.467609217314
0.29568112903975813,1,1,112152730.99780186,10427.022443161282,112410470.30096276,10671.27243667424
0.29681840723611591,1,1,111247742.1866329,10389.951422929027,111505448.92103072,10634.220429504996
0.29796005974509931,1,1,110349877.17860365,10353.022962835736,110607551.21876079,10597.311041490695
0.29910610339162502,1,1,109459080.7053338,10316.236518645423,109716721.9252907,10560.543728512928
0.30025655506532345,1,1,108575297.9241277,10279.591548214927,108832906.19744107,10523.917948545713
0.30141143172078755,1,1,107698474.41470714,10243.087511485939,107956049.6144481,10487.433161647519
0.30257075037782249,1,1,106828556.17596932,10206.723870477037,107086098.17472152,10451.088829953289
0.30373452812169754,1,1,105965489.62276843,10170.500089275725,106222998.29262638,10414.884417666475
0.30490278210339611,1,1,105109221.58272462,10134.415634030591,105366696.79529151,10378.819391051185
0.30607552953986977,1,1,104259699.29305403,10098.469972943394,104517140.91944031,10342.893218424268
0.30725278771429165,1,1,103416870.39742583,10062.662576261242,103674278.30824694,10307.10537014747
0.30843457397631119,1,1,102580682.9428416,10026.992916268777,102838057.00821637,10271.455318619628
0.30962090574230966,1,1,101751085.37653975,9991.4604672804089,102008425.46608838,10235.942538268881
0.31081180049565704,1,1,100928026.5429229,9956.0647056325524,101185332.5257652,10200.566505544897
0.31200727578696957,1,1,100111455.68050934,9920.8051096759173,100368727.4252627,10165.326698911174
0.31320734923436833,1,1,99301322.418907464,9885.6811597678152,99558559.793685094,10130.222598837317
0.31441203852373917,1,1,98497576.775813431,9850.6923382644964,98754779.648222432,10095.253687791377
0.31562136140899294,1,1,97700169.154032335,9815.8381295135368,97957337.391171679,10060.419450232223
0.31683533571232714,1,1,96909050.3385216,9781.1180198462262,97166183.806980357,10025.719372601921
0.3180539793244897,1,1,96124171.493456587,9746.5314975699712,96381270.059311926,9991.1529433181404
0.31927731020504091,1,1,95345484.159320563,9712.0780529608019,95602547.688135788,9956.7196527666292
0.32050534638261896,1,1,94572940.250014871,9677.757178255828,94829968.606837615,9922.4189932936861
0.3217381059552058,1,1,93806492.049992308,9643.5683676457575,94063485.099352509,9888.250459198649
0.32297560709039358,1,1,93046092.211412415,9609.5111172674533,93303049.817320317,9854.2135467264452
0.32421786802565244,1,1,92291693.751318142,9575.584925196481,92548615.777262464,9820.3077540601444
0.32546490706859926,1,1,91543250.048834741,9541.789291439738,91800136.357780606,9786.5325813135642
0.32671674259726757,1,1,90800714.842389569,9508.1237179280688,91057565.296776578,9752.8875305238762
0.32797339306037826,1,1,90064042.226953551,9474.5877085089269,90320856.688693836,9719.372105644261
0.32923487697761161,1,1,89333186.651303619,9441.1807689390535,89589964.981779799,9685.9858125365845
0.33050121293988005,1,1,88608102.91530627,9407.9024068772105,88864844.975369453,9652.7281589641007
0.33177241960960185,1,1,87888746.167221874,9374.7521318769141,88145451.817189798,9619.598654584197
0.33304851572097777,1,1,87175071.901028976,9341.7294553791708,87431741.000683799,9586.5968109411097
0.33432952008026462,1,1,86467035.953770816,9308.8338907053458,86723668.362357318,9553.7221414587766
0.33561545156605421,1,1,85764594.502920479,9276.0649530499359,86021190.079143852,9520.9741614336126
0.3369063291295511,1,1,85067704.063766733,9243.4221594734372,85324262.665790766,9488.3523880273533
0.33820217179485168,1,1,84376321.486820579,9210.9050288952312,84632842.972265348,9455.8563402599411
0.33950299865922495,1,1,83690403.955240443,9178.5130820864833,83946888.181180522,9423.4855390024095
0.34080882889339353,1,1,83009908.982278407,9146.2458416630943,83266355.805240691,9391.2395069698159
0.34211968174181651,1,1,82334794.408744887,9114.102832078639,82591203.684706658,9359.1177687141881
0.34343557652297285,1,1,81665018.400493696,9082.0835796173888,81921389.984880403,9327.119850617506
0.34475653262964617,1,1,81000539.445925623,9050.1876123872971,81256873.193608895,9295.2452808847102
0.34608256952921068,1,1,80341316.353511408,9018.4144603130553,80597612.118807048,9263.4935895367253
0.34741370676391742,1,1,79687308.249334231,8986.7636551291871,79943565.885999992,9231.8643084035375
0.34874996395118385,1,1,79038474.574649557,8955.2347303730821,79294693.935883209,9200.3569711172404
0.35009136078388098,1,1,78394775.083465815,8923.8272213781984,78650956.021902904,9168.9711131052027
0.35143791703062471,1,1,77756169.840141758,8892.5406652671572,78012312.20785363,9137.7062715831653
0.35278965253606709,1,1,77122619.217003196,8861.3746009449387,77378722.865494788,9106.5619855484201
0.35414658722118852,1,1,76494083.891977638,8830.3285690920875,76750148.672185421,9075.5377957730016
0.35550874108359148,1,1,75870524.84624733,8799.4021121579372,76126550.608537152,9044.6332447969016
0.35687613419779529,1,1,75251903.36191988,8768.59477435386,75507889.956084892,9013.8478769213089
0.35824878671553179,1,1,74638181.019717336,8737.9061016465566,74894128.294975743,8983.1812382018834
0.35962671886604258,1,1,74029319.696682125,8707.3356417513605,74285227.501675218,8952.632876442045
0.36100995095637678,1,1,73425281.563901693,8676.8829441255657,73681149.74669148,8922.2023411863029
0.36239850337169061,1,1,72826029.084249407,8646.547559961793,73081857.492316648,8891.8891837135889
0.36379239657554735,1,1,72231525.010143802,8616.3290421813745,72487313.490385696,8861.6929570306438
0.36519165111022034,1,1,71641732.381323814,8586.2269454277339,71897480.780051902,8831.6132158653818
0.36659628759699359,1,1,71056614.522642672,8556.2408260598659,71312322.685580641,8801.6495166603545
0.36800632673646705,1,1,70476135.04187724,8526.3702421457747,70731802.814158738,8771.8014175661738
0.36942178930886144,1,1,69900257.827554896,8496.6147534559514,70155885.053721309,8742.0684784349851
0.37084269617432447,1,1,69328947.046796769,8466.9739214568908,69584533.570795044,8712.450260813961
0.37226906827323808,1,1,68762167.143177792,8437.4473093046363,69017712.808358222,8682.9463279388383
0.37370092662652737,1,1,68199882.834602818,8408.0344818383182,68455387.483716846,8653.5562447274442
0.37513829233597007,1,1,67642059.111199364,8378.7350055737606,67897522.586397275,8624.279577773279
0.37658118658450773,1,1,67088661.233226195,8349.5484486970763,67344083.376054972,8595.1158953391114
0.37802963063655787,1,1,66539654.72899814,8320.4743810583041,66795035.380399168,8566.0647673505937
0.37948364583832722,1,1,65995005.392826714,8291.5123741650696,66250344.393133588,8537.1257653899083
0.38094325361812659,1,1,65454679.282976598,8262.6620011762698,65709976.471912816,8508.2984626894377
0.38240847548668594,1,1,64918642.719637953,8233.9228368957811,65173897.93631462,8479.5824341254629
0.38387933303747318,1,1,64386862.282913268,8205.2944577661583,64642075.365826979,8450.9772562118505
0.38535584794701,1,1,63859304.81082166,8176.7764418624529,64114475.597852021,8422.4825070938368
0.38683804197519284,1,1,63335937.397316344,8148.3683688859437,63591065.725723825,8394.0977665417686
0.38832593696561335,1,1,62816727.39031852,8120.0698201579517,63071813.096742116,8365.8226159448877
0.38981955484587993,1,1,62301642.389766075,8091.8803786136759,62556685.310221016,8337.6566383051595
0.39131891762794135,1,1,61790650.245677084,8063.7996287960341,62045650.215552479,8309.5994182310915
0.39282404740841081,1,1,61283719.056228265,8035.8271568495456,61538675.910284877,8281.6505419316072
0.39433496636889181,1,1,60780817.165848248,8007.9625505142212,61035730.73821608,8253.8095972099163
0.39585169677630488,1,1,60281913.16332531,7980.2053991194925,60536783.287501328,8226.0761734574317
0.39737426098321571,1,1,59786975.879929721,7952.5552935781525,60041802.388775505,8198.4498616476922
0.39890268142816482,1,1,59295974.387550391,7925.0118263803279,59550757.113289796,8170.9302543303165
0.40043698063599753,1,1,58808877.996846072,7897.5745915874732,59063616.771062844,8143.5169456249887
0.40197718121819781,1,1,58325656.255409934,7870.2431848263595,58580350.909045354,8116.2095312154224
0.40352330587321877,1,1,57846278.945949577,7843.0172032831542,58100929.309300147,8089.0076083434342
0.4050753773868192,1,1,57370716.084479734,7815.8962456974559,57625321.987194717,8061.9107758029477
0.4066334186323986,1,1,56898937.918529369,7788.8799123563795,57153499.189608492,8034.9186339340786
0.4081974525713345,1,1,56430914.92536255,7761.9678050886696,56685431.393153541,8008.0307846172163
0.40976750225332059,1,1,55966617.810212895,7735.1595272588265,56221089.302409083,7981.2468312671444
0.41134359081670679,1,1,55506017.504531354,7708.4546837612515,55760443.848169312,7954.5663788271659
0.41292574148884004,1,1,55049085.164247744,7681.8528810144335,55303466.185704865,7927.9890337632651
0.4145139775864064,1,1,54595792.168045528,7655.3537269551352,54850127.693037562,7901.5144040582882
0.41610832251577512,1,1,54146110.115649611,7628.9568310326194,54400399.969228268,7875.142099206143
0.41770879977334324,1,1,53700010.826127507,7602.6618042028813,53954254.832678005,7848.8717302060213
0.41931543294588164,1,1,53257466.336203538,7576.4682589229278,53511664.31944216,7822.7029095566531
0.42092824571088411,1,1,52818448.898585424,7550.3758091450345,53072600.681557074,7796.6352512505464
0.4225472618369141,1,1,52382930.98030477,7524.3840703110836,52637036.385380499,7770.668370768316
0.42417250518395633,1,1,51950885.261069246,7498.4926593468826,52204944.109943792,7744.8018850729704
0.42580399970376825,1,1,51522284.63162794,7472.701194656509,51776296.745317213,7719.0354126042494
0.42744176944023299,1,1,51097102.192148946,7447.0092961166847,51351067.390987642,7693.3685732729782
0.42908583852971349,1,1,50675311.250609837,7421.4165850711843,50929229.354248799,7667.8009884554431
0.43073623120140853,1,1,50256885.321199879,7395.9226843252291,50510756.148603737,7642.3322809877909
0.43239297177770963,1,1,49841798.122735031,7370.5272181399423,50095621.492179617,7616.9620751604443
0.43405608467455942,1,1,49430023.577084832,7345.229812226803,49683799.306154661,7591.6899967125464
0.43572559440181169,1,1,49021535.807611309,7320.0300937421207,49275263.713197097,7566.5156728264146
0.43740152556359235,1,1,48616309.137620062,7294.9276912815503,48869989.035916165,7541.4387321220311
0.43908390285866172,1,1,48214318.088823169,7269.9222348746043,48467949.795325048,7516.4588046515473
0.4407727510807804,1,1,47815537.379813328,7245.0133559791875,48069120.709315009,7491.5755218937811
0.4424680951190717,1,1,47419941.924550958,7220.2006874761892,47673476.691142455,7466.7885167488057
0.44416995995839065,1,1,47027506.830861524,7195.4838636640452,47280992.847926326,7442.0974235324829
0.44587837067969122,1,1,46638207.398945339,7170.8625202533594,46891644.479157761,7417.5018779710626
0.44759335246039644,1,1,46252019.11989817,7146.3362943615193,46505407.075220868,7393.0015171957857
0.44931493057476929,1,1,45868917.674243696,7121.90482450735,46122256.315924995,7368.595979737509
0.45104313039428495,1,1,45488878.930476844,7097.5677506057882,45742168.069048204,7344.2849055213601
0.45277797738800502,1,1,45111878.943618529,7073.3247139625573,45365118.388891898,7320.0679358614016
0.4545194971229527,1,1,44737893.953781329,7049.1753572688958,44991083.514846548,7295.9447134553166
0.45626771526448967,1,1,44366900.384746216,7025.1193245962695,44620039.869968429,7271.9148823791238
0.45802265757669419,1,1,43998874.842550218,7001.1562613911356,44251964.059567243,7247.9780880819017
0.45978434992274053,1,1,43633794.114085063,6977.2858144697075,43886832.869804688,7224.1339773805448
0.46155281826528177,1,1,43271635.165705912,6953.5076320127373,43524623.266303316,7200.3821984545084
0.46332808866682984,1,1,42912375.141851842,6929.8213635603424,43165312.392766945,7176.722400840632
0.4651101872901412,1,1,42555991.363676012,6906.2266600068333,42808877.569610819,7153.1542354279291
0.46689914039860231,1,1,42202461.327686667,6882.7231735955538,42455296.292602576,7129.6773544524121
0.46869497435661633,1,1,41851762.70439861,6859.3105579137609,42104546.231513731,7106.2914114919477
0.47049771562999188,1,1,41503873.336994857,6835.9884678875114,41756605.22878138,7082.9960614611227
0.47230739078633294,1,1,41158771.239998706,6812.7565597765733,41411451.298180178,7059.7909606061285
0.47412402649543056,1,1,40816434.597955912,6789.6144911693536,41069062.623504557,7036.6757664996694
0.47594764952965574,1,1,40476841.764127038,6766.5619209778524,40729417.557261005,7013.6501380358868
0.47777828676435408,1,1,40139971.259189665,6743.5985094326243,40392494.619370371,6990.7137354253055
0.47961596517824162,1,1,39805801.769950815,6720.7239180777733,40058272.495880209,6967.8662201897987
0.48146071185380246,1,1,39474312.148069069,6697.9378097659564,39726730.037686899,6945.1072551575717
0.48331255397768924,1,1,39145481.408786304,6675.2398486534021,39397846.259267367,6922.4365044581491
0.48517151884112125,1,1,38819288.729669794,6652.6297001949752,39071600.337421216,6899.8536335174231
0.48703763384028848,1,1,38495713.449363261,6630.1070311392295,38747971.61002174,6877.3583090526745
0.48891092647675483,1,1,38174735.066347867,6607.6715095234895,38426939.574776888,6854.9501990676363
0.49079142435786355,1,1,37856333.237712592,6585.3228046689574,38108483.887999691,6832.6289728475704
0.49267915519714389,1,1,37540487.777934156,6563.0605871758362,37792584.363388129,6810.3943009543655
0.49457414681471967,1,1,37227178.657666177,6540.8845289184637,37479220.970814295,6788.2458552216513
0.49647642713771922,1,1,36916386.002537675,6518.7943030404813,37168373.835122898,6766.1833087499317
0.49838602420068712,1,1,36608090.09196078,6496.7895839499988,36860023.234938957,6744.2063359017329
0.5003029661459969,1,1,36302271.357947648,6474.8700473148065,36554149.601484686,6722.3146122967828
0.50222728122426641,1,1,35998910.383936279,6453.0353700575733,36250733.517405376,6700.5078148071889
0.50415899779477324,1,1,35697987.903625615,6431.2852303510981,35949755.71560441,6678.7856215526563
0.50609814432587463,1,1,35399484.799819134,6409.6193076135332,35651197.078086883,6657.1477118956891
0.50804474939542421,1,1,35103382.103278033,6388.037282503692,35355038.634812728,6635.5937664368676
0.50999884169119525,1,1,34809660.991582394,6366.5388369163084,35061261.562557966,6614.123467010083
0.51196045001130264,1,1,34518302.788001589,6345.1236539773518,34769847.183785073,6592.7364966778268
0.51392960326462733,1,1,34229288.960373342,6323.7914180393564,34480776.965521947,6571.4325397264847
0.51590633047124279,1,1,33942601.119991072,6302.5418146767533,34194032.51824934,6550.2112816616509
0.51789066076284218,1,1,33658221.020500094,6281.374530681238,33909595.594797052,6529.0724092034607
0.51988262338316782,1,1,33376130.556802168,6260.289254057152,33627448.089248419,6508.0156102819392
0.5218822476884426,1,1,33096311.763968389,6239.2856740168654,33347572.035853203,6487.0405740323695
0.52388956314780166,1,1,32818746.816160578,6218.3634809762052,33069949.607949015,6466.1469907906803
0.52590459934372769,1,1,32543418.025560755,6197.5223665498797,32794563.116890736,6445.3345520888433
0.5279273859724859,1,1,32270307.841309,6176.7620235469303,32521395.010988422,6424.6029506502991
0.5299579528445636,1,1,31999398.848449204,6156.082145966182,32250427.874452971,6403.9518803853771
0.5319963298851067,1,1,31730673.766883355,6135.4824289917578,31981644.4263505,6383.381036386776
0.53404254713436294,1,1,31464115.450333413,6114.9625689885543,31715027.519564103,6362.890114925016
0.53609663474812341,1,1,31199706.885311369,6094.5222634977772,31450560.139763989,6342.4788134439359
0.53815862299816775,1,1,30937431.190097053,6074.161211232461,31188225.40438528,6322.1468305561921
0.54022854227270978,1,1,30677271.613724068,6053.8791120730366,30928006.561613824,6301.8938660387867
0.54230642307684551,1,1,30419211.534973148,6033.675667062892,30669886.989379704,6281.7196208286014
0.54439229603300276,1,1,30163234.461373489,6013.5505784039642,30413850.194358461,6261.62379701796
0.54648619188139225,1,1,29909324.02821169,5993.5035494523481,30159879.810980041,6241.6060978501955
0.54858814148046098,1,1,29657463.997548163,5973.5342847139009,29907959.600445263,6221.6662277152409
0.55069817580734659,1,1,29407638.257241379,5953.6424898399,29658073.449749924,6201.803892145238
0.55281632595833341,1,1,29159830.819979336,5933.8278716226951,29410205.370716412,6182.018797810164
0.55494262314931342,1,1,28914025.822318349,5914.090137991353,29164339.49903236,6162.3106525134463
0.55707709871624222,1,1,28670207.523729783,5894.4289980073863,28920460.093297485,6142.6791651876556
0.5592197841156038,1,1,28428360.305653509,5874.8441618604347,28678551.53407691,6123.1240458901511
0.56137071092487301,1,1,28188468.670558844,5855.3353408639887,28438598.322962228,6103.6450057987768
0.56352991084298099,1,1,27950517.241012771,5835.9022474511303,28200585.081639633,6084.2417572075683
0.56569741569078269,1,1,27714490.7587552,5816.5445951702886,27964496.550965168,6064.9140135224661
0.56787325741152561,1,1,27480374.083781309,5797.2620986810034,27730317.590047132,6045.6614892570587
0.57005746807132041,1,1,27248152.19343112,5778.0544737497248,27498033.17533553,6026.4839000283346
0.57225007985961363,1,1,27017810.181485746,5758.9214372456045,27267628.399718475,6007.3809625524482
0.57445112508966223,1,1,26789333.257270906,5739.8627071363208,27039088.471625503,5988.3523946405048
0.57666063619900942,1,1,26562706.74476704,5720.8780024839116,26812398.714137863,5969.397915194364
0.57887864574996239,1,1,26337916.081726514,5701.9670434406353,26587544.564105596,5950.5172442024577
0.58110518643007469,1,1,26114946.818797167,5683.1295512448105,26364511.571271122,5931.7101027356011
0.58334029105262397,1,1,25893784.618653297,5664.3652482167408,26143285.397400197,5912.9762129428746
0.58558399255709825,1,1,25674415.255132601,5645.6738577545821,25923851.815418869,5894.3152980474624
0.58783632400968067,1,1,25456824.61238014,5627.0551043302685,25706196.708557419,5875.7270823425379
0.59009731860373682,1,1,25240998.683998749,5608.5087134854484,25490306.069500756,5857.21129118716
0.59236700966030398,1,1,25026923.572205961,5590.0344118274161,25276165.999545377,5838.7676510021765
0.59464543062858211,1,1,24814585.486997485,5571.631927025086,25063762.707762782,5820.3958892661531
0.59693261508642659,1,1,24603970.745317016,5553.3009878049725,24853082.510169312,5802.0957345113156
0.59922859674084372,1,1,24395065.770232409,5535.0413239471682,24644111.82890233,5783.8669163194972
0.60153340942848665,1,1,24187857.09011833,5516.8526662813692,24436837.191402789,5765.7091653181178
0.60384708711615476,1,1,23982331.337844934,5498.7347466828869,24231245.229604002,5747.6222131761615
0.6061696639012929,1,1,23778475.24997307,5480.6872980686994,24027322.679126769,5729.6057926001895
0.60850117401249704,1,1,23576275.665955186,5462.7100543934821,23825056.378480323,5711.65963733033
0.61084165181001471,1,1,23375719.527343061,5444.8027506457083,23624433.268270012,5693.7834821363376
0.61319113178625395,1,1,23176793.877000984,5426.9651228437106,23425440.390410513,5675.9770628136248
0.61554964856629057,1,1,22979485.858325358,5409.1969080317976,23228064.887345366,5658.2401161793196
0.61791723690837919,1,1,22783782.714470018,5391.4978442763495,23032294.00127238,5640.5723800683463
0.6202939317044649,1,1,22589671.787577767,5373.8676706619663,22838115.073375084,5622.9735933295078
0.6226797679806978,1,1,22397140.518017616,5356.3061272876002,22645515.543059982,5605.4434958215961
0.62507478089794866,1,1,22206176.443627991,5338.8129552627224,22454482.947199769,5587.9818284095081
0.62747900575232807,1,1,22016767.198965639,5321.3878967034916,22265004.919382203,5570.5883329603757
0.62989247797570569,1,1,21828900.514560413,5304.0306947289464,22077069.189164922,5553.2627523397159
0.63231523313623272,1,1,21642564.216175742,5286.7410934572081,21890663.581335865,5536.0048304075945
